frame,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_shoulder_vis,l_hip_x,l_hip_y,l_hip_z,l_hip_vis,l_knee_x,l_knee_y,l_knee_z,l_knee_vis,l_ankle_x,l_ankle_y,l_ankle_z,l_ankle_vis,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_shoulder_vis,r_hip_x,r_hip_y,r_hip_z,r_hip_vis,r_knee_x,r_knee_y,r_knee_z,r_knee_vis,r_ankle_x,r_ankle_y,r_ankle_z,r_ankle_vis
0,0.7312971353530884,0.47202062606811523,-0.4971214830875397,0.9999030828475952,0.7250795960426331,0.6370896100997925,-0.17357192933559418,0.9967172741889954,0.7169848680496216,0.7523256540298462,-0.02967837266623974,0.9645651578903198,0.7814435958862305,0.8621224164962769,0.1631249189376831,0.9705286622047424,0.6852243542671204,0.4725470542907715,0.05437565594911575,0.9973637461662292,0.6928942799568176,0.6359090209007263,0.17337743937969208,0.991517961025238,0.7012079358100891,0.7417805790901184,0.33714306354522705,0.4384608268737793,0.7559064030647278,0.8415557742118835,0.5810823440551758,0.5093038082122803
1,0.7268552184104919,0.4716324508190155,-0.5550071001052856,0.9999105930328369,0.7140316963195801,0.6355243921279907,-0.19212064146995544,0.9968997836112976,0.7072887420654297,0.7486083507537842,-0.07053925096988678,0.9652104377746582,0.7751984596252441,0.8606289029121399,0.1315155327320099,0.9721960425376892,0.6839647889137268,0.47249844670295715,0.05430922284722328,0.9974918365478516,0.6862596869468689,0.6349353790283203,0.19180595874786377,0.9919876456260681,0.685981273651123,0.7408646941184998,0.3055526912212372,0.44627144932746887,0.7542016506195068,0.8415564894676208,0.5644152164459229,0.5252869725227356
2,0.7177721261978149,0.47134044766426086,-0.545412540435791,0.9999175071716309,0.6980881690979004,0.6346302628517151,-0.19194047152996063,0.9971462488174438,0.6794432997703552,0.7463774085044861,-0.1217910572886467,0.9648951292037964,0.7623332738876343,0.8583265542984009,0.03044733963906765,0.9732517600059509,0.6853994131088257,0.4722380042076111,0.09203799813985825,0.9976233839988708,0.6848816871643066,0.633033037185669,0.1916539967060089,0.99260014295578,0.684806227684021,0.7377667427062988,0.2866780459880829,0.44945695996284485,0.7520937919616699,0.841772198677063,0.4610729515552521,0.5362350344657898
3,0.7143201231956482,0.47134795784950256,-0.5387294292449951,0.9999237656593323,0.6942903995513916,0.6336721777915955,-0.19122947752475739,0.9973665475845337,0.6715087294578552,0.7444883584976196,-0.13460105657577515,0.965305745601654,0.7576731443405151,0.8563147783279419,0.006799279246479273,0.9745574593544006,0.6857444047927856,0.47224289178848267,0.09437062591314316,0.9977532029151917,0.6840910911560059,0.6310610175132751,0.19095152616500854,0.9931548237800598,0.6840700507164001,0.7359416484832764,0.2728712558746338,0.45621171593666077,0.7502299547195435,0.8420340418815613,0.4324170649051666,0.5512523651123047
4,0.7138413190841675,0.47051364183425903,-0.5306807160377502,0.999928891658783,0.6986448168754578,0.6327125430107117,-0.190907821059227,0.9975351095199585,0.6501203179359436,0.7432954907417297,-0.06764411181211472,0.9682669639587402,0.7203033566474915,0.8561520576477051,0.14814677834510803,0.9761033654212952,0.6839643716812134,0.47144410014152527,0.08712559938430786,0.997935950756073,0.6942048668861389,0.6302549242973328,0.19053183495998383,0.9936971664428711,0.6896684169769287,0.7361994981765747,0.3120812177658081,0.48532283306121826,0.7557789087295532,0.8449462652206421,0.5326936841011047,0.5847460627555847
5,0.7145112752914429,0.4705248773097992,-0.48683109879493713,0.9999357461929321,0.7007780075073242,0.6299479603767395,-0.19407080113887787,0.9977542161941528,0.635826051235199,0.7416493892669678,-0.08418736606836319,0.9706557393074036,0.6552082896232605,0.8610450625419617,0.10137800872325897,0.9778923392295837,0.6708634495735168,0.4722155034542084,0.1897982656955719,0.9981308579444885,0.6933207511901855,0.6295983195304871,0.19385506212711334,0.9942840933799744,0.7001301646232605,0.7370427846908569,0.3059041202068329,0.5152988433837891,0.7735669016838074,0.8475391268730164,0.48915955424308777,0.6194510459899902
6,0.7154619097709656,0.4689389169216156,-0.4404034912586212,0.9999420642852783,0.704036295413971,0.6271528005599976,-0.19573062658309937,0.997940719127655,0.6200301051139832,0.7406227588653564,-0.14144492149353027,0.9694793224334717,0.5986196994781494,0.8644545674324036,-0.03944828733801842,0.978766143321991,0.6569939851760864,0.47208765149116516,0.2419338971376419,0.9983119368553162,0.6888300180435181,0.6263502836227417,0.19554607570171356,0.9947891235351562,0.703561544418335,0.7374354004859924,0.24931839108467102,0.5232072472572327,0.7781708240509033,0.8498162627220154,0.3473854959011078,0.6433107852935791
7,0.7157005667686462,0.46974918246269226,-0.4306057393550873,0.9999470710754395,0.7044903039932251,0.6280142664909363,-0.1958138346672058,0.9980942606925964,0.607243537902832,0.7412555813789368,-0.20229358971118927,0.9614313840866089,0.544437825679779,0.868363082408905,-0.14958661794662476,0.9784305095672607,0.6525912284851074,0.4713985323905945,0.26566800475120544,0.9984754920005798,0.6881142854690552,0.626918613910675,0.19571897387504578,0.9952407479286194,0.7070408463478088,0.7386425733566284,0.27119919657707214,0.5105997920036316,0.7838698625564575,0.8509030938148499,0.38745471835136414,0.6545926928520203
8,0.7155437469482422,0.4730558395385742,-0.39695706963539124,0.9999467134475708,0.7048035264015198,0.630556583404541,-0.19482624530792236,0.9982167482376099,0.6003482937812805,0.7433652877807617,-0.235312819480896,0.953334391117096,0.5023021101951599,0.8674771785736084,-0.23256781697273254,0.9788963794708252,0.6460863351821899,0.472304105758667,0.27188044786453247,0.9986125826835632,0.6853618025779724,0.6278150081634521,0.19472655653953552,0.9956340193748474,0.7130381464958191,0.7419912815093994,0.27796801924705505,0.491216778755188,0.7883443832397461,0.8518272042274475,0.3927963078022003,0.6669647097587585
9,0.7142964601516724,0.4760081171989441,-0.4045499563217163,0.9999452829360962,0.7050427794456482,0.6323374509811401,-0.19424715638160706,0.9983269572257996,0.5982226729393005,0.7451751232147217,-0.22237810492515564,0.9455624222755432,0.49761584401130676,0.8669227361679077,-0.20295114815235138,0.9792256355285645,0.6492456197738647,0.47230830788612366,0.2782374322414398,0.9987359642982483,0.6850724220275879,0.6279125213623047,0.1941862255334854,0.9959946870803833,0.7166993021965027,0.7440802454948425,0.28423812985420227,0.4753611087799072,0.7900167107582092,0.8521134257316589,0.40422144532203674,0.676996111869812
10,0.7101824879646301,0.4762580394744873,-0.3837127983570099,0.9999405741691589,0.6997437477111816,0.6351056694984436,-0.19581912457942963,0.998391330242157,0.5901011824607849,0.7494286298751831,-0.23946958780288696,0.9359968304634094,0.467388778924942,0.8667554259300232,-0.24464178085327148,0.9796658754348755,0.651411235332489,0.47227993607521057,0.29919105768203735,0.998837947845459,0.6835745573043823,0.6292288303375244,0.1959557980298996,0.9962518811225891,0.7157739996910095,0.7467485070228577,0.2887394428253174,0.45772305130958557,0.79215008020401,0.8521137833595276,0.406565397977829,0.6851174831390381
11,0.7082914113998413,0.4766111373901367,-0.38556745648384094,0.9999378323554993,0.689677357673645,0.64026939868927,-0.2049538642168045,0.9984543323516846,0.5754880905151367,0.7562627196311951,-0.25735872983932495,0.931454598903656,0.4397614300251007,0.86760014295578,-0.27202585339546204,0.9806949496269226,0.6530189514160156,0.4727678596973419,0.31074997782707214,0.9989299774169922,0.6824361085891724,0.6333181858062744,0.20529800653457642,0.9964704513549805,0.7138347625732422,0.7499085664749146,0.3013516962528229,0.45226240158081055,0.7952629327774048,0.8519873023033142,0.4173121452331543,0.6992915868759155
12,0.7008509039878845,0.47863543033599854,-0.39647766947746277,0.9999346733093262,0.680025577545166,0.6453886032104492,-0.20755821466445923,0.9985446333885193,0.5530246496200562,0.7586260437965393,-0.27243393659591675,0.9297963976860046,0.4258512258529663,0.869809091091156,-0.2881772816181183,0.9818564653396606,0.6478627920150757,0.47583848237991333,0.30637991428375244,0.9990072846412659,0.6754723191261292,0.6386343240737915,0.20792792737483978,0.9967088103294373,0.6983698010444641,0.7535662055015564,0.30981433391571045,0.45677700638771057,0.7971459031105042,0.8518012762069702,0.42388367652893066,0.7159845232963562
13,0.6931133270263672,0.483586847782135,-0.4022435247898102,0.9999317526817322,0.661078691482544,0.6542918682098389,-0.21497739851474762,0.9986501932144165,0.5309857726097107,0.7663121819496155,-0.2736566364765167,0.9327958226203918,0.4114916920661926,0.8753941655158997,-0.28575068712234497,0.9834046363830566,0.6364815831184387,0.4818306863307953,0.29588374495506287,0.9990691542625427,0.656153678894043,0.6470396518707275,0.21531075239181519,0.9969444870948792,0.6798868179321289,0.7580718398094177,0.3572879433631897,0.4750532805919647,0.7986804246902466,0.8514761924743652,0.5097385048866272,0.7360791563987732
14,0.6745799779891968,0.4876738488674164,-0.4076251983642578,0.9999309182167053,0.6461113691329956,0.6576449275016785,-0.219152569770813,0.998741865158081,0.5129498243331909,0.7674289345741272,-0.27581289410591125,0.9364135265350342,0.40074560046195984,0.8807215094566345,-0.2787867486476898,0.9847309589385986,0.6218929886817932,0.4861280620098114,0.29860737919807434,0.9991152882575989,0.6351463794708252,0.6517021059989929,0.21944279968738556,0.997125506401062,0.6505451202392578,0.7616668939590454,0.36703717708587646,0.49486327171325684,0.7984544038772583,0.8489757776260376,0.5191412568092346,0.7532300353050232
15,0.6698125004768372,0.4887963831424713,-0.4106717109680176,0.9999269843101501,0.6441377997398376,0.6580386161804199,-0.21999621391296387,0.9988163709640503,0.5136299729347229,0.768186092376709,-0.26923561096191406,0.9366278052330017,0.4037231504917145,0.8816102743148804,-0.26450955867767334,0.9856244921684265,0.6185880899429321,0.48790329694747925,0.2959536910057068,0.9991756677627563,0.635684609413147,0.6518842577934265,0.22023482620716095,0.9973156452178955,0.6546856164932251,0.7635934352874756,0.3738878667354584,0.5006985068321228,0.7971028089523315,0.8486859202384949,0.5375434160232544,0.7645152807235718
16,0.6570572257041931,0.4946413040161133,-0.45518001914024353,0.9999244213104248,0.6435671448707581,0.66241055727005,-0.2269008904695511,0.9989039897918701,0.49274617433547974,0.7678725719451904,-0.29027700424194336,0.9408974051475525,0.3933236598968506,0.8867460489273071,-0.27809813618659973,0.986829936504364,0.6051385402679443,0.4928729832172394,0.27769771218299866,0.9992354512214661,0.619380533695221,0.6576905846595764,0.22704529762268066,0.9975184798240662,0.6376375555992126,0.7708051800727844,0.4732257127761841,0.5130558609962463,0.7961708903312683,0.8475158214569092,0.7397759556770325,0.7765316963195801
17,0.6384997963905334,0.5077381134033203,-0.4477178752422333,0.9999256730079651,0.635733962059021,0.6757066249847412,-0.240337535738945,0.9989991784095764,0.4666333496570587,0.768993616104126,-0.30173128843307495,0.9458131194114685,0.3830464780330658,0.8910202980041504,-0.29960814118385315,0.987982988357544,0.588901698589325,0.5038778781890869,0.302031546831131,0.9992926716804504,0.60701984167099,0.6706238985061646,0.2404022365808487,0.9977375268936157,0.6169974207878113,0.7800272703170776,0.48279571533203125,0.5364639163017273,0.7959912419319153,0.845544695854187,0.7258425951004028,0.7929355502128601
18,0.6220920085906982,0.516211748123169,-0.44460245966911316,0.9999294877052307,0.6329222321510315,0.6844342947006226,-0.24789682030677795,0.9990872740745544,0.4454605281352997,0.7683584690093994,-0.3334355652332306,0.9501903057098389,0.37672433257102966,0.8914645314216614,-0.34640029072761536,0.9889665246009827,0.5672951936721802,0.5150635838508606,0.32429981231689453,0.9993512630462646,0.5985036492347717,0.6804672479629517,0.24795417487621307,0.9979467988014221,0.5992215871810913,0.7910485863685608,0.4501483738422394,0.5651206374168396,0.7872384786605835,0.8396360278129578,0.6677592992782593,0.8093699216842651
19,0.6012513041496277,0.5287507176399231,-0.44253861904144287,0.9999329447746277,0.6153773069381714,0.6939756870269775,-0.24313244223594666,0.9991698265075684,0.4213116765022278,0.7679078578948975,-0.28820139169692993,0.9544392824172974,0.3715132772922516,0.8909761905670166,-0.224656879901886,0.9898822903633118,0.5616111159324646,0.5285689830780029,0.3110261559486389,0.9993970394134521,0.5888698697090149,0.6896043419837952,0.24323111772537231,0.99814373254776,0.5858285427093506,0.8032068610191345,0.4244670569896698,0.5985433459281921,0.7749927639961243,0.8342639207839966,0.6331900358200073,0.8261839747428894
20,0.5884405374526978,0.5379627346992493,-0.42925840616226196,0.9999310970306396,0.6071004867553711,0.7023094892501831,-0.24292556941509247,0.9992407560348511,0.43374302983283997,0.7749033570289612,-0.11536452174186707,0.9581314325332642,0.3683083653450012,0.8916994333267212,0.11814039200544357,0.9905994534492493,0.5449415445327759,0.535389244556427,0.33140718936920166,0.999427855014801,0.5656440854072571,0.696815550327301,0.24303960800170898,0.9983251094818115,0.5737183094024658,0.811446487903595,0.21235765516757965,0.6338238716125488,0.7581928372383118,0.8314255475997925,0.23560978472232819,0.8418067693710327
21,0.5930283069610596,0.539577305316925,-0.41277453303337097,0.9999135732650757,0.6115142703056335,0.7051121592521667,-0.22618559002876282,0.9993094801902771,0.5400779247283936,0.8102177977561951,-0.12657132744789124,0.9622035622596741,0.7468011379241943,0.8397356867790222,0.09971906244754791,0.9913791418075562,0.5338205099105835,0.5358287692070007,0.31766507029533386,0.9994738101959229,0.5580843091011047,0.6987349390983582,0.22597482800483704,0.9984920620918274,0.4090151786804199,0.7600637674331665,-0.03818308934569359,0.6673794984817505,0.37390220165252686,0.881246030330658,-0.03442137688398361,0.8567444682121277
22,0.5757529735565186,0.5505033135414124,-0.48092907667160034,0.9999058246612549,0.6049301028251648,0.712558925151825,-0.24306362867355347,0.9993588328361511,0.4559314548969269,0.7991775274276733,-0.03389710187911987,0.9646484851837158,0.4040568768978119,0.8764193654060364,0.29390788078308105,0.991832435131073,0.5352524518966675,0.5436111092567444,0.2899889647960663,0.9994869828224182,0.5571810603141785,0.704806923866272,0.24315601587295532,0.9986382722854614,0.5185399055480957,0.8154606819152832,0.13742558658123016,0.6961081027984619,0.6905690431594849,0.8472983837127686,0.16479770839214325,0.8693241477012634
23,0.5614539980888367,0.5618770718574524,-0.4654196798801422,0.9998884201049805,0.594024121761322,0.7224337458610535,-0.24353750050067902,0.9993968605995178,0.5043902397155762,0.8299873471260071,-0.07140520960092545,0.9675596952438354,0.4953530430793762,0.8837743997573853,0.20177486538887024,0.9923230409622192,0.5222668647766113,0.552288293838501,0.28639742732048035,0.9994878172874451,0.5445724725723267,0.712648332118988,0.24362581968307495,0.9987691044807434,0.4903618097305298,0.8013530969619751,0.11608221381902695,0.7221781611442566,0.6495766043663025,0.8562910556793213,0.16353780031204224,0.8802515864372253
24,0.5552321076393127,0.5683344006538391,-0.41408416628837585,0.9998923540115356,0.5925843119621277,0.728286623954773,-0.24128876626491547,0.9994500875473022,0.4538949728012085,0.8154773116111755,-0.11611342430114746,0.9701986312866211,0.39524155855178833,0.8866268396377563,0.1130092516541481,0.9926949143409729,0.5087687373161316,0.561474084854126,0.30414527654647827,0.9995206594467163,0.5413220524787903,0.7200510501861572,0.24135470390319824,0.9988901019096375,0.5061274766921997,0.808085560798645,0.16601307690143585,0.7461215257644653,0.7326990365982056,0.8378005623817444,0.16945530474185944,0.8905497789382935
25,0.5434999465942383,0.5777336359024048,-0.44691213965415955,0.9998939633369446,0.5879719257354736,0.7356580495834351,-0.24014291167259216,0.9994961619377136,0.4298418462276459,0.8091007471084595,-0.1312306821346283,0.971830427646637,0.3741733431816101,0.8889126181602478,0.16072221100330353,0.9924951791763306,0.5039684772491455,0.5707031488418579,0.2888873219490051,0.9995325803756714,0.5369482040405273,0.7269504070281982,0.24023012816905975,0.9989981651306152,0.5199218392372131,0.8182181119918823,0.19172435998916626,0.7684632539749146,0.7497218251228333,0.8341147303581238,0.21665745973587036,0.9003530144691467
26,0.5272933840751648,0.5877705812454224,-0.4542062282562256,0.9998983144760132,0.5861583352088928,0.7421079874038696,-0.2426053136587143,0.9995391368865967,0.4139322340488434,0.8082823753356934,-0.147991344332695,0.9730661511421204,0.37197616696357727,0.8893522620201111,0.13312764465808868,0.9923863410949707,0.5016743540763855,0.5772318243980408,0.2875545620918274,0.9995453357696533,0.5428492426872253,0.7332724928855896,0.2427259087562561,0.9990954995155334,0.5392804741859436,0.8526215553283691,0.2633313536643982,0.7881907820701599,0.7476198673248291,0.834749698638916,0.3404884934425354,0.9093903303146362
27,0.5335386991500854,0.588589608669281,-0.4207938611507416,0.9999014139175415,0.5865808129310608,0.7429913878440857,-0.24300533533096313,0.999578595161438,0.3662463426589966,0.7654305696487427,-0.1816495656967163,0.9740443825721741,0.3718688189983368,0.8887865543365479,0.054008208215236664,0.9922993183135986,0.49481308460235596,0.5813884139060974,0.3236440122127533,0.9995728731155396,0.5412995219230652,0.7346353530883789,0.2431182861328125,0.999184250831604,0.5487480759620667,0.8569272756576538,0.26910579204559326,0.8060111403465271,0.7490841746330261,0.8352478742599487,0.39120030403137207,0.9175426363945007
28,0.5325234532356262,0.5936928987503052,-0.41571667790412903,0.9999040961265564,0.5879610180854797,0.7461512088775635,-0.2432927042245865,0.9996154308319092,0.39390161633491516,0.7740168571472168,-0.20968693494796753,0.9753006100654602,0.3745673596858978,0.8884662985801697,0.058476004749536514,0.9921234846115112,0.4886157214641571,0.5856932401657104,0.33152133226394653,0.9995981454849243,0.5416014194488525,0.7375401854515076,0.24338826537132263,0.9992644786834717,0.5553534626960754,0.8603114485740662,0.2731724679470062,0.8222833871841431,0.747950553894043,0.8349696397781372,0.4299241602420807,0.9249890446662903
29,0.5262687802314758,0.600394606590271,-0.41151392459869385,0.9999074935913086,0.5878334641456604,0.7489252090454102,-0.24287176132202148,0.9996500611305237,0.3685179054737091,0.7627512216567993,-0.2235289365053177,0.9770671725273132,0.3772004246711731,0.8884648680686951,-0.04063494876027107,0.9924753308296204,0.48668116331100464,0.5905306339263916,0.32551896572113037,0.9996244311332703,0.5447518229484558,0.7423695921897888,0.24295039474964142,0.9993370175361633,0.5584185123443604,0.8646293878555298,0.28488484025001526,0.8381000757217407,0.7461774945259094,0.834684431552887,0.547276496887207,0.9317203164100647
30,0.5239685773849487,0.6063509583473206,-0.4146761894226074,0.9999114871025085,0.5881622433662415,0.7523595690727234,-0.24250555038452148,0.9996823072433472,0.3637397587299347,0.7623053789138794,-0.22037982940673828,0.9787382483482361,0.38020452857017517,0.8888742923736572,-0.045477043837308884,0.9928192496299744,0.48371344804763794,0.5944381356239319,0.30617043375968933,0.9996535778045654,0.5461732745170593,0.7451158165931702,0.2425968199968338,0.9994025826454163,0.5622478723526001,0.8685120344161987,0.29180291295051575,0.8525676131248474,0.7448429465293884,0.8347458243370056,0.5815122127532959,0.937641978263855
31,0.5158683657646179,0.6104731559753418,-0.3459024429321289,0.9999147057533264,0.5861555337905884,0.7553341388702393,-0.2425614893436432,0.9997117519378662,0.36124080419540405,0.7595995664596558,-0.22532829642295837,0.980279803276062,0.3808881342411041,0.8887970447540283,-0.13260473310947418,0.9930638074874878,0.487892746925354,0.6011690497398376,0.3703843951225281,0.999664843082428,0.5480595231056213,0.7498202919960022,0.24263085424900055,0.9994611740112305,0.565234363079071,0.8715676069259644,0.30992406606674194,0.8649142384529114,0.7434232831001282,0.8350030779838562,0.5982481241226196,0.9428116083145142
32,0.5136282444000244,0.6146366000175476,-0.3398401737213135,0.9999182224273682,0.5861895084381104,0.7588037252426147,-0.24365831911563873,0.9997380971908569,0.36143502593040466,0.7603516578674316,-0.2855926752090454,0.9817948937416077,0.38317403197288513,0.8891430497169495,-0.2136174440383911,0.9933649301528931,0.48705533146858215,0.6054455637931824,0.3772631585597992,0.9996704459190369,0.5490697026252747,0.7533501982688904,0.2437257319688797,0.9995135068893433,0.5680774450302124,0.8741596341133118,0.3313334882259369,0.8761712312698364,0.7432852387428284,0.8350147008895874,0.6499029994010925,0.9474809169769287
33,0.5148986577987671,0.6150223612785339,-0.3245411515235901,0.9999215602874756,0.5852922797203064,0.7584039568901062,-0.2434462457895279,0.9997615218162537,0.3604834973812103,0.7602890133857727,-0.2553177773952484,0.9830171465873718,0.38504305481910706,0.889314591884613,-0.18849340081214905,0.9935222268104553,0.4866958558559418,0.6075383424758911,0.38428995013237,0.9996800422668457,0.549484133720398,0.7538724541664124,0.24351079761981964,0.9995605945587158,0.5693783760070801,0.8753097653388977,0.31304284930229187,0.8861013054847717,0.7452879548072815,0.8351360559463501,0.5864731669425964,0.9513722658157349
34,0.5102095603942871,0.6182109713554382,-0.31769075989723206,0.9999242424964905,0.5853973627090454,0.759875476360321,-0.2430005520582199,0.999782383441925,0.3616372048854828,0.7607817649841309,-0.2608165442943573,0.9840774536132812,0.38637775182724,0.8896373510360718,-0.20606380701065063,0.9935996532440186,0.4838273823261261,0.6112285256385803,0.38770410418510437,0.9996793270111084,0.5498378276824951,0.7565445303916931,0.24308925867080688,0.9996025562286377,0.5692213177680969,0.8771096467971802,0.30842679738998413,0.894707202911377,0.7445756196975708,0.8352615237236023,0.5744428634643555,0.9548628330230713
35,0.5073298215866089,0.6204016804695129,-0.3059210181236267,0.9999238848686218,0.5848221182823181,0.7605290412902832,-0.242617666721344,0.999800443649292,0.36180371046066284,0.7597835659980774,-0.28044790029525757,0.9848230481147766,0.38711896538734436,0.889976978302002,-0.25314876437187195,0.9934393763542175,0.48321816325187683,0.6139163970947266,0.39505845308303833,0.9996562600135803,0.5517781972885132,0.7585690021514893,0.2427304983139038,0.9996395707130432,0.5691129565238953,0.8769321441650391,0.3070911765098572,0.9020712375640869,0.7443039417266846,0.835156261920929,0.5790684819221497,0.957429826259613
36,0.5008577704429626,0.6223549246788025,-0.31132006645202637,0.9999252557754517,0.5831029415130615,0.7614753246307373,-0.24055151641368866,0.9998167753219604,0.35998445749282837,0.7597635388374329,-0.2563205361366272,0.9855133891105652,0.3875996768474579,0.8904962539672852,-0.17848561704158783,0.9933117032051086,0.4837154150009155,0.6147563457489014,0.38434725999832153,0.9996563792228699,0.5542768239974976,0.7582200169563293,0.24068984389305115,0.99967360496521,0.5690422058105469,0.8770036697387695,0.2950882017612457,0.9089547991752625,0.7438784837722778,0.835039496421814,0.5607450008392334,0.959911048412323
37,0.49366331100463867,0.6230499148368835,-0.320122092962265,0.9999264478683472,0.5815304517745972,0.7621804475784302,-0.24053910374641418,0.9998323321342468,0.35814815759658813,0.7602206468582153,-0.25260311365127563,0.986234188079834,0.3879648745059967,0.8905031681060791,-0.18033558130264282,0.993331253528595,0.4810118079185486,0.6147192120552063,0.37984463572502136,0.9996595978736877,0.5550159811973572,0.7580046057701111,0.24067331850528717,0.9997046589851379,0.5691575407981873,0.8770443201065063,0.3023551106452942,0.914912760257721,0.7438213229179382,0.8346917629241943,0.6127942800521851,0.9619498252868652
