frame,right_shoulder_x,right_shoulder_y,right_shoulder_conf,right_hip_x,right_hip_y,right_hip_conf,right_knee_x,right_knee_y,right_knee_conf,right_ankle_x,right_ankle_y,right_ankle_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,left_hip_x,left_hip_y,left_hip_conf,left_knee_x,left_knee_y,left_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf
77,0.5242803,0.38197348,0.0035853279,0.5673844,0.59871656,0.0016646856,0.6064315,0.5306192,0.029065596,0.4349354,0.7440682,0.0103195505,0.555099,0.47508422,0.0095000155,0.7102897,0.5743396,0.014409216,0.59849286,0.5108834,0.037444808,0.41089416,0.8205051,0.005338735
78,0.5241631,0.38191304,0.0035749904,0.56746316,0.59873617,0.0016690308,0.6063562,0.5307174,0.028903212,0.43381906,0.72662956,0.011268065,0.45308435,0.50383085,0.014240186,0.7102214,0.57435143,0.014361767,0.59844124,0.51099956,0.03682644,0.41105294,0.8204995,0.00534693
79,0.52408385,0.38186067,0.0035745692,0.5676701,0.5989455,0.0016717939,0.60610825,0.53095645,0.028881632,0.43383312,0.7268103,0.011222455,0.45328552,0.50393194,0.014272553,0.7102737,0.5742325,0.01440914,0.59829986,0.51117146,0.036501132,0.41125983,0.8205223,0.005360184
80,0.52466196,0.3818485,0.003577519,0.5688615,0.6007236,0.0017166283,0.60580945,0.5318026,0.03036056,0.4328233,0.7271106,0.010955913,0.57249624,0.47559416,0.009260678,0.7102542,0.5763291,0.015010256,0.5977342,0.51122606,0.03855049,0.41131905,0.8395697,0.0049202717
81,0.52462655,0.38186404,0.0035802466,0.5688847,0.600726,0.0017144944,0.6058315,0.5317973,0.030312536,0.43284234,0.72711307,0.01095646,0.5724738,0.47559613,0.009258967,0.71028185,0.57633406,0.014968543,0.59773785,0.5112099,0.038482353,0.41133302,0.8395663,0.0049209227
82,0.5248364,0.3818511,0.0034881812,0.56913173,0.60037875,0.0017405121,0.6063239,0.5320203,0.030313654,0.43267104,0.7270635,0.011254246,0.60338193,0.48895058,0.009898746,0.71078956,0.575363,0.015326391,0.5982425,0.5111881,0.0389265,0.4109744,0.82092446,0.005564207
83,0.52486646,0.3815462,0.0034201313,0.56851685,0.59958786,0.0018293113,0.60656387,0.53214294,0.029680446,0.42260894,0.7432394,0.011151237,0.57192844,0.46146134,0.008675936,0.70827127,0.5867091,0.015605344,0.5986718,0.51108634,0.038827404,0.41100734,0.82091975,0.005695143
84,0.5243875,0.38156274,0.0034922925,0.5668649,0.5987325,0.0018871578,0.5953369,0.5325836,0.02878988,0.42348868,0.7424386,0.01164773,0.5705518,0.46166468,0.008791964,0.70767766,0.5868671,0.015854303,0.5968163,0.52086884,0.035762068,0.4285741,0.83697575,0.0065396545
85,0.5253385,0.38160607,0.0035217076,0.5660988,0.598108,0.001884477,0.595754,0.53245676,0.028754527,0.43330845,0.72602093,0.012400866,0.57069707,0.4610753,0.00842388,0.7082608,0.5722641,0.016473312,0.5971386,0.5211003,0.035301886,0.4423132,0.8353877,0.008169579
86,0.5253641,0.38188273,0.0035623598,0.5672633,0.59836644,0.001957685,0.6069241,0.5328853,0.029567804,0.4328595,0.72547036,0.012645739,0.58699083,0.4612552,0.008390742,0.7069727,0.5857073,0.016670354,0.597467,0.5219538,0.035664126,0.42690825,0.83738065,0.0061660376
87,0.5253532,0.38187933,0.003558344,0.567262,0.5983614,0.0019578126,0.60692865,0.5328867,0.029566258,0.4328585,0.72546774,0.012649956,0.58698016,0.4612567,0.0083893845,0.70694315,0.5857054,0.016671924,0.5974652,0.52195776,0.03566922,0.426899,0.8373838,0.0061633904
88,0.52527237,0.3819916,0.0035150475,0.5668429,0.5989725,0.0021054908,0.6055086,0.5316303,0.030000366,0.43246835,0.7257901,0.012166267,0.5716648,0.460982,0.008857291,0.70818955,0.57257056,0.015976503,0.5958664,0.52051985,0.036192298,0.42646056,0.85846144,0.0053465418
89,0.52507204,0.36551496,0.0027195583,0.5674932,0.5994307,0.002320485,0.6055813,0.5316462,0.02967108,0.432711,0.7263032,0.0117777,0.5880551,0.46121043,0.0085604675,0.7083319,0.57244635,0.016360603,0.59586895,0.52006346,0.03535366,0.42757756,0.85879624,0.0055062515
90,0.52464914,0.36567977,0.0028032626,0.56626433,0.59957564,0.002168407,0.6057692,0.5310631,0.029733684,0.43331438,0.72652054,0.011493075,0.588139,0.4613786,0.008603346,0.70833826,0.57273924,0.016427869,0.5973331,0.51028,0.037385534,0.42885184,0.8586197,0.0055860933
91,0.52404106,0.36579615,0.0028239784,0.5658821,0.5995912,0.0020415036,0.5952008,0.531643,0.028268501,0.43330917,0.72677547,0.011358833,0.5719882,0.460666,0.009129401,0.7089844,0.572684,0.017094703,0.5973156,0.5103352,0.03697183,0.42978808,0.858954,0.0055418145
92,0.52427137,0.3825586,0.0036059818,0.56586325,0.59937674,0.0019688397,0.5952702,0.53171146,0.027194606,0.43345842,0.7268806,0.011357714,0.57188535,0.46036664,0.009029529,0.71037674,0.57193744,0.016215602,0.5977577,0.5105345,0.036997765,0.43040183,0.8590784,0.005638505
93,0.52424026,0.382557,0.003595611,0.5658774,0.59936583,0.0019700627,0.5952778,0.5317092,0.027214846,0.4334689,0.7268732,0.011361431,0.5718701,0.46037376,0.009023071,0.7104091,0.5719274,0.016186858,0.5977674,0.51053923,0.036960974,0.43039906,0.85906917,0.005645647
94,0.5242253,0.38282013,0.0035387233,0.56596667,0.5990406,0.0018566286,0.4163471,0.85309744,0.014212261,0.43330747,0.72693527,0.011273571,0.5720649,0.46022087,0.008900347,0.7114899,0.57159495,0.015857294,0.5979733,0.51044154,0.03665116,0.4305353,0.859395,0.0055196765
95,0.52432996,0.383171,0.0035276532,0.5662153,0.5988923,0.0017680258,0.41689488,0.8536088,0.014303767,0.43345118,0.72673243,0.011419251,0.57199824,0.45984995,0.008827535,0.71293586,0.5714919,0.015131325,0.5981288,0.5102922,0.036464453,0.43050444,0.8598321,0.0052425363
96,0.5240873,0.36708692,0.0027810505,0.56663144,0.59871113,0.0017598873,0.41637206,0.85386866,0.014744136,0.4334192,0.72628176,0.011533585,0.5727229,0.45929536,0.00886451,0.71813905,0.61361283,0.015428776,0.6093427,0.5088969,0.039488856,0.4303887,0.8595385,0.0052926163
97,0.52456975,0.36703804,0.0027836198,0.5671779,0.59851223,0.001825983,0.6071149,0.531371,0.031178698,0.43540666,0.7431724,0.010690505,0.58964646,0.45914835,0.008490961,0.7131332,0.5710153,0.015281766,0.6105027,0.50930524,0.041010674,0.43031913,0.8391315,0.005366902
98,0.5255463,0.367066,0.0027229036,0.56258035,0.5420942,0.0047901385,0.6082498,0.53143865,0.031593855,0.43520167,0.74298173,0.01065092,0.5904814,0.4585394,0.008284249,0.7125476,0.5704908,0.01541069,0.6121993,0.5094026,0.04103853,0.4292719,0.8385071,0.005441419
99,0.5255531,0.36705494,0.0027270801,0.56256056,0.5421049,0.0047870595,0.60826254,0.5314372,0.031593226,0.435197,0.74298286,0.010661879,0.59049904,0.45853004,0.008277064,0.71254796,0.5705069,0.0153833,0.6122045,0.50940865,0.041019958,0.42929494,0.83849746,0.005437761
100,0.5261071,0.3666949,0.002587923,0.5628934,0.5425359,0.0047738515,0.620905,0.53075963,0.03226316,0.43472344,0.74327666,0.010481394,0.5913187,0.45772707,0.007989583,0.71683365,0.61197793,0.016067239,0.62495774,0.5077441,0.042553548,0.4285223,0.8379182,0.005565165
101,0.5262435,0.36674818,0.0024804026,0.58858806,0.5995087,0.0019041019,0.62075657,0.5308589,0.0341,0.4338424,0.7433944,0.010515811,0.59155405,0.4572464,0.008164465,0.71590537,0.61065966,0.016947916,0.6242036,0.5080169,0.04487296,0.42793447,0.8375294,0.0055992156
102,0.5261952,0.3664893,0.002343565,0.5887863,0.5994099,0.0019668506,0.62109506,0.53174126,0.034288075,0.43327165,0.7435275,0.010095575,0.59120226,0.45712855,0.008205543,0.7168033,0.5946169,0.018640032,0.62395525,0.5088193,0.045231365,0.42708868,0.85759485,0.005271396
103,0.5264147,0.3663518,0.0024111727,0.589199,0.5996834,0.0019337384,0.6351776,0.54367846,0.03338252,0.4323738,0.7259542,0.010950674,0.59132063,0.45744762,0.008129868,0.7077233,0.5819791,0.017231936,0.61172473,0.5203543,0.041145187,0.42716306,0.85769767,0.005202982
104,0.52604634,0.3661427,0.0023829592,0.58941054,0.600109,0.0019067364,0.63502824,0.5449806,0.034610733,0.43276,0.72564113,0.01100218,0.59063774,0.45748174,0.007997458,0.70729744,0.5816914,0.017855985,0.6112765,0.5213343,0.040233232,0.42753989,0.8577814,0.005182019
105,0.52604824,0.3661576,0.0023854622,0.58941495,0.6001418,0.0019084685,0.63503087,0.5449737,0.03455148,0.43275562,0.72563905,0.010984264,0.5906434,0.45749894,0.00799275,0.707294,0.5817001,0.017855074,0.6112823,0.52132565,0.04019349,0.4275293,0.85776883,0.005178807
106,0.52593756,0.3660158,0.0023490407,0.589439,0.60020477,0.0018947518,0.62108105,0.54447466,0.03232303,0.4328032,0.72555053,0.010979897,0.5904384,0.45768714,0.007916728,0.71579117,0.59362274,0.0199288,0.61072767,0.5313675,0.03778423,0.42778826,0.8576977,0.0052031623
107,0.5257124,0.36613563,0.002270044,0.5898315,0.60036075,0.0018087573,0.6085974,0.5439912,0.030343285,0.43271422,0.7253276,0.011108324,0.59010476,0.45761245,0.007928296,0.715882,0.5927451,0.020477502,0.61012,0.521219,0.03835449,0.42786458,0.8577359,0.0052868207
108,0.52576566,0.36612922,0.0022981272,0.590193,0.60046417,0.00178904,0.6080042,0.5435267,0.028994046,0.43276247,0.7253578,0.011050285,0.59058917,0.457689,0.007952863,0.71571994,0.5931055,0.020456485,0.62359494,0.5093964,0.040720053,0.42771414,0.8576429,0.005334586
109,0.5254586,0.3660417,0.0022920996,0.589806,0.6001258,0.0017541299,0.5965092,0.532633,0.02830396,0.4232688,0.74200946,0.010894252,0.5903637,0.4578067,0.007978882,0.7152139,0.5934001,0.020300698,0.61080265,0.5100369,0.039814036,0.41060296,0.86005974,0.004486823
110,0.5250674,0.36579275,0.0022769012,0.58941436,0.5997759,0.0017667868,0.6076632,0.53176063,0.028176261,0.42326754,0.74201936,0.010934728,0.58983076,0.4576054,0.007963106,0.7151949,0.59292805,0.020528467,0.61057246,0.51017064,0.040231694,0.4105562,0.86015046,0.004456925
111,0.5250881,0.3658021,0.0022764823,0.5894181,0.5997878,0.0017667986,0.60765207,0.5317705,0.02815896,0.42329568,0.74200106,0.010950214,0.58980894,0.45759934,0.00796635,0.71519136,0.5929266,0.020523414,0.6105538,0.51016665,0.040209994,0.41056567,0.8601348,0.0044663884
112,0.5247216,0.36577263,0.00229589,0.58861446,0.5998196,0.0017523132,0.60772616,0.5312678,0.027540619,0.4236734,0.742047,0.010868468,0.58941936,0.45775816,0.0079626385,0.7152509,0.59340554,0.020099947,0.6103264,0.5103781,0.040038023,0.41050792,0.86022,0.00440192
113,0.5244483,0.3657541,0.002292487,0.56906736,0.59864646,0.0017498593,0.6080867,0.5308309,0.027123732,0.43378246,0.7252847,0.011472572,0.589195,0.457723,0.0078891665,0.7152351,0.5935047,0.019848805,0.6103259,0.51045626,0.04027903,0.41049325,0.86048746,0.004373295
114,0.5241568,0.3656643,0.002287876,0.5683063,0.59857726,0.0017252151,0.6081698,0.53056383,0.0267518,0.43400264,0.7255436,0.01134705,0.589002,0.45772853,0.00779397,0.7151336,0.5937061,0.019646237,0.6101511,0.51053,0.039701104,0.41029513,0.860767,0.004305036
115,0.5062439,0.36555034,0.0020579158,0.5678915,0.59864956,0.0017637709,0.608072,0.53054094,0.026946327,0.43433294,0.72552896,0.011509659,0.58905244,0.45770758,0.007760804,0.7078436,0.58148247,0.017603317,0.6099896,0.51053274,0.039535616,0.41050673,0.86095524,0.0042981
116,0.50619924,0.36547533,0.0020774403,0.5675647,0.5986239,0.0017935009,0.60810184,0.5306135,0.027032522,0.43455017,0.72545767,0.011710564,0.5890692,0.45787382,0.0076934122,0.7076799,0.5815996,0.017801093,0.6100982,0.51062596,0.039503206,0.41067365,0.86099887,0.0042961803
117,0.5062166,0.36544198,0.0020756766,0.5675491,0.598632,0.001786817,0.608104,0.53060263,0.026972864,0.43456048,0.7254726,0.011707931,0.5890117,0.45782614,0.007697541,0.7076872,0.581567,0.017795295,0.6101026,0.5106285,0.039412305,0.41068333,0.86100674,0.0043043834
118,0.5061856,0.36547908,0.0020828359,0.56727755,0.5985352,0.0017760702,0.60817206,0.5305629,0.026549181,0.43456677,0.72553694,0.011674368,0.58901685,0.45780376,0.007636867,0.7076425,0.58158916,0.017827466,0.6102716,0.5106017,0.03883897,0.41066465,0.8611487,0.004292861
119,0.5060699,0.3654656,0.002105273,0.56703824,0.5984786,0.0017605709,0.6081712,0.53058195,0.026293442,0.43471932,0.72548366,0.011799319,0.5888141,0.45771402,0.007653765,0.70761067,0.5815496,0.017828494,0.61030823,0.5106221,0.03836791,0.41069943,0.86117125,0.0042911996
120,0.5062175,0.36537966,0.002123756,0.5670218,0.5984027,0.001751526,0.6081684,0.5305773,0.02640242,0.43472335,0.72542715,0.011841242,0.58878434,0.45776328,0.0076924656,0.70745426,0.58154976,0.017959034,0.61029017,0.5106411,0.038418304,0.41058666,0.8611551,0.00426852
121,0.5059437,0.3654374,0.0021970773,0.56717515,0.5982385,0.0017112317,0.6082595,0.53066546,0.025559703,0.4344788,0.7254045,0.0117155975,0.5884877,0.4577061,0.00776703,0.70744,0.58123523,0.018122708,0.6105352,0.51072097,0.037480887,0.42816094,0.8584064,0.005151484
122,0.5057878,0.3653352,0.002218332,0.5673641,0.59823227,0.0016827727,0.60828996,0.53078914,0.025080673,0.43444532,0.7253845,0.011652132,0.5884806,0.45773503,0.0077221836,0.7074533,0.58121115,0.01819522,0.610644,0.5108638,0.036925636,0.42816827,0.8583773,0.0051555475
123,0.50580937,0.36534208,0.0022185936,0.5673777,0.5982416,0.0016837702,0.60828495,0.53079677,0.025093917,0.4344497,0.72537965,0.0116644995,0.5884871,0.45774862,0.007716788,0.7074667,0.58122396,0.018174943,0.6106409,0.51087123,0.0369264,0.42818892,0.85835904,0.0051574116
124,0.5057927,0.36532578,0.0022065958,0.5675207,0.59826666,0.0016842384,0.6082836,0.5309202,0.025080036,0.43442547,0.72541034,0.011584934,0.5884514,0.45773706,0.0077057225,0.7074113,0.58113056,0.018352749,0.61067307,0.51099443,0.03704717,0.42821324,0.85829604,0.0051796623
125,0.5057546,0.3653475,0.0022056992,0.56768936,0.5982669,0.0016908142,0.6082766,0.5310023,0.025095379,0.43435216,0.7254816,0.011435652,0.58838403,0.4576617,0.0077086724,0.7073967,0.5809281,0.018459853,0.6107319,0.511025,0.037255142,0.4282564,0.85829073,0.0051759826
126,0.50584376,0.36533937,0.0021849836,0.566163,0.5836652,0.0021230672,0.60824287,0.5311334,0.025263011,0.43418926,0.72543985,0.011356386,0.58833766,0.45768517,0.0077356077,0.70737475,0.5806556,0.018614143,0.6107784,0.5111249,0.037731096,0.42831036,0.85824084,0.0051995157
127,0.52413267,0.36534715,0.0023909996,0.56679076,0.58384913,0.002180884,0.60814714,0.53134626,0.02555191,0.43387732,0.7255127,0.011323445,0.5884812,0.4576047,0.007760915,0.7073883,0.58039874,0.018837707,0.6109716,0.51105803,0.038457,0.4110958,0.8606744,0.004415784
128,0.5245253,0.3654899,0.0023957014,0.53912556,0.51026666,0.006137877,0.6078739,0.53169084,0.026174273,0.4237882,0.7421493,0.010824553,0.5888481,0.45765752,0.007836695,0.70741165,0.5804944,0.018804949,0.6111226,0.5109306,0.039169908,0.4112178,0.86040086,0.004502569
129,0.5245283,0.3654702,0.00239778,0.53912103,0.510259,0.0061364784,0.6078932,0.53167564,0.02618527,0.42378402,0.74215037,0.010826606,0.5888502,0.45765588,0.007842714,0.70739704,0.58049375,0.018813187,0.6111411,0.51092404,0.039215453,0.41121745,0.8603935,0.004503309
130,0.52514964,0.36561695,0.0023889155,0.5887845,0.599905,0.0017216415,0.59671396,0.53242743,0.026504977,0.423143,0.74208754,0.010870856,0.5896151,0.45771918,0.007867229,0.7075614,0.5807004,0.018730748,0.6238972,0.50995475,0.04105846,0.4111016,0.8601652,0.004571383
131,0.52599883,0.36575943,0.0024547896,0.5891667,0.6002382,0.0017568475,0.608501,0.54303503,0.026403034,0.432816,0.7253236,0.011093761,0.59038585,0.45774361,0.007869053,0.70751405,0.5811866,0.018676693,0.6244568,0.5096782,0.041137826,0.4281061,0.8576573,0.0053034495
132,0.5265229,0.36560467,0.0025382508,0.5892633,0.6004552,0.0018027896,0.6088198,0.5431041,0.027380258,0.43300724,0.72564924,0.010927005,0.59074783,0.45773077,0.0078454185,0.7079015,0.5817013,0.018038599,0.6246914,0.5094023,0.040573332,0.42826435,0.85757995,0.00531143
133,0.5267258,0.36554968,0.0027685286,0.5887621,0.60024476,0.0019625614,0.6349661,0.5445426,0.031610347,0.43294612,0.7258626,0.010972843,0.59086657,0.45782292,0.007989449,0.7069009,0.58262575,0.018272717,0.61164486,0.5209194,0.039889816,0.42826942,0.8574507,0.005378399
134,0.5268575,0.3656635,0.0028573086,0.58822215,0.600061,0.0020123646,0.62077504,0.5323348,0.031413976,0.43284458,0.72605693,0.011054027,0.5909564,0.45820886,0.0080927955,0.70738745,0.5836405,0.0176821,0.62479174,0.5192586,0.04201738,0.44244465,0.8364989,0.0064697363
135,0.5268671,0.36564642,0.0028492338,0.58821476,0.60007936,0.0020123434,0.6207731,0.53233546,0.031434327,0.43284446,0.7260553,0.011065385,0.5909347,0.45825276,0.008098861,0.7073766,0.58363724,0.017717749,0.6247946,0.51927084,0.042039048,0.4424462,0.8364941,0.006471655
136,0.52690816,0.36569172,0.0027215858,0.5690572,0.5987406,0.002113716,0.6084109,0.53162843,0.031932727,0.4338819,0.74326396,0.010455851,0.59089047,0.45830274,0.008279428,0.7086218,0.58340216,0.01702182,0.6248202,0.5080628,0.044130046,0.42789552,0.8573589,0.005411756
137,0.5270925,0.36595613,0.002664422,0.5998014,0.5429519,0.0052590566,0.6082334,0.53093255,0.031660624,0.4343932,0.742892,0.010743082,0.59101474,0.45820343,0.008215647,0.71121156,0.5701492,0.016877877,0.62484473,0.50716084,0.04342992,0.42854306,0.8380806,0.0054751546
138,0.52725303,0.36621565,0.002797066,0.5841022,0.5572507,0.0042050267,0.60793984,0.53151846,0.031612784,0.4342779,0.74293613,0.010663141,0.5905553,0.4581086,0.008380925,0.71720815,0.61224496,0.016224395,0.612102,0.50921464,0.042285234,0.42926046,0.8391359,0.005375243
139,0.5268843,0.36620542,0.0028519446,0.5624771,0.54240614,0.004954766,0.6068034,0.53186196,0.030619968,0.43406212,0.743416,0.010618072,0.59008163,0.45847338,0.008486386,0.7118116,0.5848411,0.014664688,0.61113966,0.50904715,0.0416525,0.430431,0.8596872,0.005341875
140,0.52663094,0.36566776,0.002805747,0.5683038,0.59936273,0.0020741047,0.4178481,0.8543677,0.014331182,0.43261138,0.7264416,0.011443407,0.58931756,0.45897004,0.00852115,0.7120293,0.58535796,0.014797228,0.6102365,0.5087945,0.03962171,0.43059254,0.8602879,0.0052350834
141,0.52663606,0.36566114,0.002803288,0.56832445,0.59936374,0.002075967,0.41782483,0.8544147,0.014348045,0.43260002,0.7264492,0.011453584,0.5893091,0.45894814,0.0085204495,0.71203953,0.585325,0.01478679,0.6102483,0.508796,0.039596442,0.43058518,0.8603023,0.005239762
142,0.5268206,0.36547777,0.0026404962,0.58906364,0.60094774,0.0020744344,0.60652745,0.543475,0.02793207,0.43248302,0.7262221,0.011207168,0.58846915,0.45946106,0.0085578365,0.71844023,0.61139804,0.017925333,0.60902274,0.51971996,0.03847027,0.43002898,0.8607448,0.004997768
143,0.5272968,0.3648988,0.0027010222,0.58927643,0.6016838,0.0022140245,0.60678536,0.5438555,0.029958239,0.43204215,0.72585857,0.011354386,0.58788526,0.45991164,0.008765344,0.7171584,0.6113476,0.017509341,0.6086037,0.5200489,0.03968747,0.42788172,0.860477,0.004957932
144,0.52701336,0.36458653,0.0028736158,0.5690044,0.60020375,0.0021284916,0.60654575,0.5438751,0.028380895,0.43216956,0.7257927,0.011903609,0.58756506,0.46105206,0.00867421,0.70782447,0.6001834,0.01575469,0.6081852,0.5201435,0.038744707,0.42655644,0.8587457,0.0052335393
145,0.52735454,0.3809153,0.0035123378,0.5668332,0.5991385,0.0019336243,0.6060464,0.53328633,0.028278237,0.4330132,0.7258142,0.012071867,0.5867522,0.4615307,0.008514204,0.7080808,0.5863734,0.016505016,0.5969077,0.5219295,0.036573723,0.4268752,0.83713305,0.006313171
146,0.52626556,0.36403188,0.0028162957,0.5662003,0.59867275,0.0018822012,0.5953808,0.53355515,0.028104417,0.43348107,0.72610235,0.012059584,0.5862001,0.46169844,0.008750068,0.70912886,0.58680665,0.015862353,0.5967699,0.52187055,0.037002288,0.4275598,0.83649397,0.0067505655
147,0.5262302,0.3640413,0.002813469,0.5661961,0.59863776,0.0018835464,0.5953925,0.53356445,0.028097287,0.43348297,0.7260971,0.012062584,0.58615,0.4616947,0.0087469295,0.7091431,0.58677995,0.015853425,0.596785,0.5218833,0.036967814,0.42754108,0.8364881,0.006763857
148,0.5265867,0.38090488,0.0033574412,0.5665592,0.5990089,0.0018031166,0.5949966,0.5326837,0.027624482,0.42248774,0.7427632,0.011295198,0.57129383,0.461212,0.009049933,0.7095067,0.58742607,0.015396416,0.59767425,0.5112465,0.03825893,0.4108305,0.8389393,0.005029144
149,0.52673906,0.38097715,0.0034218142,0.5684007,0.6000798,0.0017498403,0.595449,0.53264236,0.028884782,0.42183107,0.74310124,0.010564631,0.57295346,0.46106866,0.008774897,0.7094244,0.58938706,0.014956272,0.5981429,0.5109379,0.040201377,0.4105179,0.82106966,0.00536424
150,0.5263507,0.38120553,0.003473888,0.5683178,0.600787,0.0016820165,0.59541255,0.53278315,0.029327592,0.42156035,0.7432486,0.010163694,0.6049291,0.47559252,0.008936184,0.709979,0.5915619,0.014038722,0.5976921,0.51128954,0.04021615,0.41081807,0.8397188,0.004788984
151,0.52597153,0.3813372,0.0035338588,0.53584874,0.49878818,0.0067798314,0.59511626,0.53285766,0.029675636,0.4215605,0.74352777,0.009947135,0.5729377,0.4750488,0.009432109,0.7098027,0.59236455,0.013357284,0.5973338,0.51151454,0.040179126,0.4108753,0.8398613,0.0048083263
152,0.52522755,0.3814366,0.0035628236,0.5348248,0.49794787,0.0067490954,0.6053913,0.53101426,0.027933514,0.43442208,0.744292,0.009550982,0.47218055,0.518611,0.014267811,0.7111061,0.5764674,0.01388113,0.5978117,0.5107713,0.03668324,0.41071093,0.8391427,0.004617468
153,0.5252259,0.3814332,0.0035650588,0.5348284,0.49795535,0.0067478204,0.6053764,0.5310021,0.027898634,0.43441424,0.744295,0.009550856,0.4721816,0.51860565,0.014257794,0.71111035,0.5764946,0.013880295,0.5977941,0.51075965,0.03665735,0.41070357,0.8391436,0.0046187835
154,0.5251562,0.38134193,0.0035622483,0.5346317,0.49753723,0.0067961914,0.6054898,0.5307267,0.027866317,0.43425003,0.7440445,0.0095837,0.47218004,0.5185801,0.014288158,0.70914465,0.5896709,0.013810331,0.5978913,0.5107825,0.0369421,0.41012847,0.83903795,0.0045193844
155,0.52536625,0.3814277,0.0036022337,0.53500247,0.497539,0.0067463983,0.6055623,0.5306641,0.028445426,0.4340185,0.74399674,0.009482493,0.47228703,0.51844937,0.014209782,0.7093134,0.5899404,0.013703353,0.59793174,0.5107837,0.037767332,0.4098932,0.83906996,0.0045205816
